"id","datum","lactatie","dim","productie","BSK","Vet","Eiwit","voer1","voer2","Voer3","Melkingen","Weigeringen","Herkauwminuten","Totale vreettijd in minuten"
"110526",6589,2026-01-01,1,151,25.6,42.5,5.43,3.45,3.3,0.4,NA,3,7,NA,291
"110527",6589,2026-01-02,1,152,26,43.2,5.41,3.45,3.2,0.4,NA,2,6,NA,282
"110528",6589,2026-01-03,1,153,26,43.2,5.43,3.44,3.1,0.4,NA,3,10,NA,320
"110529",6589,2026-01-04,1,154,26,43.2,5.48,3.45,3,0.4,NA,2,8,NA,319
"110530",6589,2026-01-05,1,155,26.1,43.3,5.54,3.47,2.9,0.4,NA,3,2,NA,317
"110531",6589,2026-01-06,1,156,25.9,42.9,5.55,3.49,2.8,0.4,NA,2,4,NA,297
"110532",6589,2026-01-07,1,157,25.5,42.3,5.64,3.5,2.7,0.4,NA,3,5,NA,328
"110533",6589,2026-01-08,1,158,25,41.5,5.67,3.5,2.6,0.4,NA,2,2,NA,287
"110534",6589,2026-01-09,1,159,24.4,40.5,5.71,3.52,2.5,0.4,NA,3,11,NA,197
"110535",6589,2026-01-10,1,160,24.2,40.1,5.77,3.51,2.4,0.4,NA,2,1,NA,269
"110536",6589,2026-01-11,1,161,24,40.5,5.74,3.48,2.3,0.4,NA,2,0,NA,296
"110537",6589,2026-01-12,1,162,24.5,41.4,5.82,3.47,2.2,0.4,NA,3,13,NA,304
"110538",6589,2026-01-13,1,163,23.9,40.4,5.77,3.47,2.1,0.4,NA,2,11,NA,295
"110539",6589,2026-01-14,1,164,24.1,40.7,5.64,3.49,2,0.4,NA,3,14,NA,316
"110540",6589,2026-01-15,1,165,24.2,40.8,5.63,3.45,1.9,0.4,NA,2,4,NA,299
"110541",6589,2026-01-16,1,166,23.8,40.3,5.53,3.41,1.8,0.4,NA,2,10,NA,305
"110542",6589,2026-01-17,1,167,23.8,40.3,5.56,3.42,1.74,0.4,NA,3,13,NA,294
"110543",6589,2026-01-18,1,168,24,40.6,5.68,3.46,1.74,0.4,NA,3,9,NA,250
"110544",6589,2026-01-19,1,169,23.6,39.9,5.7,3.46,1.73,0.4,NA,2,18,NA,303
"110545",6589,2026-01-20,1,170,24.1,40.8,5.62,3.43,1.72,0.4,NA,2,6,NA,360
"110546",6589,2026-01-21,1,171,23.4,39.6,5.74,3.43,1.71,0.4,NA,3,1,NA,273
"110547",6589,2026-01-22,1,172,23.3,39.5,5.84,3.47,1.71,0.4,NA,2,1,NA,276
"110548",6589,2026-01-23,1,173,23.5,39.8,5.78,3.48,1.7,0.4,NA,2,3,NA,280
"110549",6589,2026-01-24,1,174,23.8,40.2,5.89,3.46,1.7,0.4,NA,2,9,NA,284
"110550",6589,2026-01-25,1,175,23.5,39.6,5.97,3.48,1.7,0.4,NA,3,3,NA,284
"110551",6589,2026-01-26,1,176,23.3,39.4,5.93,3.51,1.69,0.4,NA,2,4,NA,327
"110552",6589,2026-01-27,1,177,23.5,39.8,5.9,3.53,1.69,0.4,NA,2,4,NA,365
"110553",6589,2026-01-28,1,178,24.2,40.8,5.91,3.5,1.69,0.4,NA,3,1,NA,320
"110554",6589,2026-01-29,1,179,23.3,39.4,5.9,3.51,1.71,0.4,NA,2,14,NA,250
"110555",6589,2026-01-30,1,180,23,39.8,6.05,3.51,1.69,0.4,NA,3,10,NA,309
"110556",6589,2026-01-31,1,181,21.7,37.5,6.13,3.49,1.68,0.4,NA,2,2,NA,321
"110557",6589,2026-02-01,1,182,21.4,37.1,6.09,3.49,1.67,0.4,NA,2,2,NA,309
"110558",6589,2026-02-02,1,183,21.7,37.5,5.98,3.46,1.67,0.4,NA,2,9,NA,253
"110559",6589,2026-02-03,1,184,21.7,37.5,5.99,3.41,1.66,0.4,NA,2,4,NA,264
"110560",6589,2026-02-04,1,185,21.5,37.2,6.02,3.35,1.65,0.4,NA,2,2,NA,272
"110561",6589,2026-02-05,1,186,21.8,37.7,6.14,3.31,1.64,0.4,NA,3,16,NA,320
"110562",6589,2026-02-06,1,187,22.4,38.8,6.04,3.34,1.64,0.4,NA,2,3,NA,256
"110563",6589,2026-02-07,1,188,23,39.8,5.9,3.35,1.63,0.4,NA,2,8,NA,378
"110564",6589,2026-02-08,1,189,23.4,40.5,5.75,3.37,1.65,0.4,NA,2,3,NA,289
"110565",6589,2026-02-09,1,190,23.5,40.7,5.76,3.41,1.67,0.4,NA,3,3,NA,384
"110566",6589,2026-02-10,1,191,23,39.7,5.83,3.43,1.68,0.4,NA,2,20,NA,359
"110567",6589,2026-02-11,1,192,23.1,39.9,5.85,3.43,1.65,0.4,NA,2,4,NA,375
"110568",6589,2026-02-12,1,193,22.9,39.7,5.87,3.44,1.66,0.4,NA,2,12,NA,304
"110569",6589,2026-02-13,1,194,23.2,40.1,5.77,3.45,1.65,0.4,NA,3,12,NA,324
"110570",6589,2026-02-14,1,195,23.2,40.1,5.69,3.5,1.66,0.4,NA,2,1,NA,360
"110571",6589,2026-02-15,1,196,23.4,40.5,5.78,3.58,1.66,0.4,NA,2,4,NA,327
"110572",6589,2026-02-16,1,197,23.4,40.4,5.85,3.58,1.67,0.4,NA,2,5,NA,305
"110573",6589,2026-02-17,1,198,23.3,40.4,5.79,3.6,1.67,0.4,NA,2,4,NA,351
"110574",6589,2026-02-18,1,199,23.8,41.2,5.78,3.62,1.67,0.4,NA,3,5,NA,399
"110575",6589,2026-02-19,1,200,23.2,40.2,5.84,3.65,1.69,0.4,NA,2,2,NA,368
"110576",6589,2026-02-20,1,201,23.2,41.1,5.95,3.66,1.67,0.4,NA,2,1,NA,384
"110577",6589,2026-02-21,1,202,23.4,41.3,5.93,3.67,1.67,0.4,NA,2,3,NA,326
"110578",6589,2026-02-22,1,203,23.5,41.6,5.85,3.68,1.67,0.4,NA,3,6,NA,367
"110579",6589,2026-02-23,1,204,23.6,41.8,5.79,3.7,1.68,0.4,NA,2,6,NA,349
"110580",6589,2026-02-24,1,205,23.7,42,5.78,3.7,1.68,0.4,NA,2,2,NA,400
"110581",6589,2026-02-25,1,206,24,42.5,5.72,3.7,1.69,0.4,NA,2,4,NA,357
"110582",6589,2026-02-26,1,207,24.2,42.8,5.67,3.7,1.7,0.4,NA,3,25,NA,400
"110583",6589,2026-02-27,1,208,24.2,42.8,5.68,3.71,1.71,0.4,NA,2,10,NA,324
"110584",6589,2026-02-28,1,209,24.4,43.2,5.58,3.7,1.71,0.4,NA,2,4,NA,383
"110585",6589,2026-03-01,1,210,24.9,44.1,5.61,3.69,1.72,0.4,NA,3,25,NA,354
"110586",6589,2026-03-02,1,211,24.9,44,5.62,3.69,1.75,0.4,NA,2,6,NA,356
"110587",6589,2026-03-03,1,212,25.1,44.4,5.52,3.7,1.75,0.4,NA,2,20,NA,340
"110588",6589,2026-03-04,1,213,23.9,42.4,5.59,3.73,1.76,0.4,NA,3,16,NA,285
"110589",6589,2026-03-05,1,214,24.2,42.9,5.63,3.69,1.73,0.4,NA,2,8,NA,382
"110590",6589,2026-03-06,1,215,24.3,43.1,5.63,3.66,1.73,0.4,NA,2,7,NA,382
"110591",6589,2026-03-07,1,216,24.4,43.2,5.57,3.66,1.73,0.4,NA,3,15,NA,326
"110592",6589,2026-03-08,1,217,24.2,42.8,5.61,3.67,1.73,0.4,NA,2,6,NA,356
"110593",6589,2026-03-09,1,218,23.9,42.4,5.64,3.65,1.72,0.4,NA,3,12,NA,356
"110594",6589,2026-03-10,1,219,24.4,43.2,5.51,3.64,1.72,0.4,NA,2,7,NA,343
"110595",6589,2026-03-11,1,220,24,42.9,5.48,3.66,1.72,0.4,NA,3,13,NA,308
"110596",6589,2026-03-12,1,221,23.7,42.4,5.57,3.67,1.72,0.4,NA,2,5,NA,327
"110597",6589,2026-03-13,1,222,23.9,42.8,5.51,3.68,1.72,0.4,NA,2,12,NA,362
"110598",6589,2026-03-14,1,223,24,42.9,5.52,3.68,1.72,0.4,NA,3,3,NA,348
"110599",6589,2026-03-15,1,224,23.3,41.8,5.55,3.69,1.72,0.4,NA,2,20,NA,374
"110600",6589,2026-03-16,1,225,23.6,42.3,5.52,3.69,1.71,0.4,NA,3,8,NA,371
"110601",6589,2026-03-17,1,226,23.1,41.4,5.51,3.7,1.71,0.4,NA,2,7,NA,279
"110602",6589,2026-03-18,1,227,24.3,43.5,5.64,3.68,1.7,0.4,NA,2,7,NA,375
"110603",6589,2026-03-19,1,228,23.6,42.2,5.63,3.66,1.72,0.4,NA,3,2,NA,329
"110604",6589,2026-03-20,1,229,23.7,42.4,5.52,3.68,1.7,0.4,NA,2,9,NA,344
"110605",6589,2026-03-21,1,230,23.9,42.8,5.45,3.68,1.7,0.4,NA,3,8,NA,317
"110606",6589,2026-03-22,1,231,24.1,43.2,5.54,3.67,1.7,0.4,NA,2,8,NA,331
"110607",6589,2026-03-23,1,232,24.1,43.1,5.57,3.68,1.71,0.4,NA,2,8,NA,361
"110608",6589,2026-03-24,1,233,24.4,43.7,5.47,3.7,1.71,0.4,NA,2,7,NA,322
"110609",6589,2026-03-25,1,234,23.9,42.8,5.5,3.75,1.72,0.4,NA,3,7,NA,333
"110610",6589,2026-03-26,1,235,23.2,41.6,5.61,3.76,1.7,0.4,NA,2,4,NA,321
"110611",6589,2026-03-27,1,236,23.3,41.8,5.73,3.71,1.7,0.4,NA,2,10,NA,362
"110612",6589,2026-03-28,1,237,23.4,41.9,5.64,3.67,1.69,0.4,NA,3,5,NA,356
"110613",6589,2026-03-29,1,238,23.4,41.9,5.56,3.68,1.69,0.4,NA,2,6,NA,327
"110614",6589,2026-03-30,1,239,24.3,43.4,5.49,3.69,1.69,0.4,NA,2,4,NA,413
"110615",6589,2026-03-31,1,240,23,41.1,5.37,3.73,1.72,0.4,NA,3,7,NA,364
"110616",6589,2026-04-01,1,241,23.8,43.4,5.34,3.74,1.69,0.4,NA,2,4,NA,427
"110617",6589,2026-04-02,1,242,24.4,44.4,5.36,3.74,1.69,0.4,NA,2,6,NA,366
"110618",6589,2026-04-03,1,243,24.5,44.5,5.43,3.76,1.72,0.4,NA,3,7,NA,415
"110619",6589,2026-04-04,1,244,23.6,43,5.47,3.78,1.73,0.4,NA,2,4,NA,324
"110620",6589,2026-04-05,1,245,23.4,42.6,5.6,3.78,1.69,0.4,NA,2,3,NA,385
"110621",6589,2026-04-06,1,246,23.2,42.2,5.51,3.77,1.69,0.4,NA,2,5,NA,388
"110622",6589,2026-04-07,1,247,23,41.9,5.5,3.77,1.69,0.4,NA,3,11,NA,334
"110623",6589,2026-04-08,1,248,23.1,42.1,5.51,3.76,1.69,0.4,NA,2,4,NA,337
"110624",6589,2026-04-09,1,249,24.3,44.2,5.49,3.75,1.68,0.4,NA,2,6,NA,408
"110625",6589,2026-04-10,1,250,22.9,41.6,5.43,3.79,1.72,0.4,NA,3,5,NA,364
"110626",6589,2026-04-11,1,251,22.5,40.9,5.34,3.83,1.68,0.4,NA,2,5,NA,360
"110627",6589,2026-04-12,1,252,22.4,40.8,5.4,3.82,1.68,0.4,NA,2,7,NA,393
"110628",6589,2026-04-13,1,253,22.3,40.6,5.67,3.79,1.68,0.4,NA,3,12,NA,390
"110629",6589,2026-04-14,1,254,21.9,39.8,5.73,3.77,1.67,0.4,NA,2,6,NA,317
"110630",6589,2026-04-15,1,255,22.8,41.5,5.8,3.75,1.66,0.4,NA,2,11,NA,352
"110631",6589,2026-04-16,1,256,21.2,38.6,5.76,3.78,1.66,0.4,NA,3,4,NA,391
"110632",6589,2026-04-17,1,257,21.8,39.7,5.82,3.76,1.65,0.4,NA,2,6,NA,366
"110633",6589,2026-04-18,1,258,21.8,39.7,5.82,3.75,1.64,0.4,NA,2,7,NA,358
"110634",6589,2026-04-19,1,259,21.9,39.9,5.7,3.74,1.63,0.4,NA,2,10,NA,331
"110635",6589,2026-04-20,1,260,21.9,41.1,5.74,3.75,1.63,0.4,NA,3,7,NA,336
"110636",6589,2026-04-21,1,261,21.3,40,5.87,3.74,1.62,0.4,NA,2,3,NA,299
"110637",6589,2026-04-22,1,262,21.3,40.1,5.96,3.73,1.62,0.4,NA,2,13,NA,353
"110638",6589,2026-04-23,1,263,21.4,40.2,5.98,3.7,1.61,0.4,NA,1,2,NA,400
"110639",6589,2026-04-24,1,264,19.3,36.2,5.89,3.74,1.6,0.4,NA,3,10,NA,408
"110640",6589,2026-04-25,1,265,20.3,38.2,5.81,3.73,1.59,0.4,NA,2,13,NA,429
"110641",6589,2026-04-26,1,266,21.3,40.1,5.83,3.7,1.58,0.4,NA,2,4,NA,405
"110642",6589,2026-04-27,1,267,21.1,39.7,5.89,3.73,1.58,0.4,NA,2,3,NA,337
"110643",6589,2026-04-28,1,268,21.3,40,5.87,3.74,1.57,0.4,NA,2,7,NA,430
"110644",6589,2026-04-29,1,269,21.3,40,5.9,3.73,1.57,0.4,NA,3,6,NA,326
"110645",6589,2026-04-30,1,270,21.7,40.8,5.98,3.75,1.57,0.4,NA,2,12,NA,398
"110646",6589,2026-05-01,1,271,21.2,39.9,5.93,3.78,1.59,0.4,NA,2,3,NA,359
"110647",6589,2026-05-02,1,272,22.2,41.7,5.79,3.81,1.56,0.4,NA,2,8,NA,331
"110648",6589,2026-05-03,1,273,23,43.2,5.68,3.81,1.61,0.4,NA,2,6,NA,303
"110649",6589,2026-05-04,1,274,23.6,44.3,5.49,3.81,1.65,0.4,NA,3,4,NA,359
"110650",6589,2026-05-05,1,275,24.2,45.4,5.4,3.77,1.68,0.4,NA,2,3,NA,392
"110651",6589,2026-05-06,1,276,24.2,45.4,5.17,3.67,1.71,0.4,NA,2,2,NA,273
"110652",6589,2026-05-07,1,277,23.4,44.1,5.05,3.59,1.71,0.4,NA,2,5,NA,317
"110653",6589,2026-05-08,1,278,22.9,43.1,5.07,3.59,1.67,0.4,NA,2,8,NA,321
"110654",6589,2026-05-09,1,279,23.5,44.3,5.12,3.6,1.67,0.4,NA,2,12,NA,321
"110655",6589,2026-05-10,1,280,24.1,45.3,5.1,3.59,1.68,0.4,NA,3,10,NA,376
"110656",6589,2026-05-11,1,281,23.1,45.3,5.17,3.6,1.71,0.4,NA,2,3,NA,318
"110657",6589,2026-05-12,1,282,23.7,46.4,5.16,3.59,1.68,0.4,NA,2,8,NA,349
"110658",6589,2026-05-13,1,283,23.6,46.3,5.12,3.57,1.69,0.7,NA,2,4,NA,339
"110659",6589,2026-05-14,1,284,22.9,44.9,5.14,3.56,1.68,1,NA,3,4,NA,366
"110660",6589,2026-05-15,1,285,23.7,46.4,5.16,3.55,1.67,1,NA,2,12,NA,349
"110661",6589,2026-05-16,1,286,23.9,46.9,5.08,3.54,1.69,1,NA,2,27,NA,411
"110662",6589,2026-05-17,1,287,23.8,46.6,5.01,3.55,1.7,1,NA,3,10,NA,302
"110663",6589,2026-05-18,1,288,24.2,47.4,4.98,3.55,1.69,1,NA,2,11,NA,346
"110664",6589,2026-05-19,1,289,24,46.9,4.98,3.57,1.71,1,NA,3,17,NA,370
"110665",6589,2026-05-20,1,290,24.4,47.8,5.01,3.57,1.7,1,NA,2,7,NA,323
"110666",6589,2026-05-21,1,291,24.8,48.6,4.94,3.56,1.72,1,NA,2,9,NA,361
"110667",6589,2026-05-22,1,292,24.1,47.2,4.86,3.58,1.74,1,NA,3,22,NA,347
"110668",6589,2026-05-23,1,293,24.2,47.5,4.96,3.6,1.71,1,NA,2,10,NA,298
"110669",6589,2026-05-24,1,294,24.3,47.6,4.98,3.57,1.71,1,NA,2,5,NA,341
"110670",6589,2026-05-25,1,295,23.7,46.4,4.97,3.56,1.72,1,NA,3,9,NA,339
"110671",6589,2026-05-26,1,296,23.6,46.3,4.97,3.56,1.71,1,NA,2,4,NA,331
"110672",6589,2026-05-27,1,297,24.3,47.5,5.01,3.57,1.71,1,NA,2,7,NA,305
"110673",6589,2026-05-28,1,298,22.5,44.1,5,3.56,1.72,1,NA,2,6,NA,298
"110674",6589,2026-05-29,1,299,23.1,45.4,5.12,3.55,2.02,0.9,NA,3,7,NA,345
"110675",6589,2026-05-30,1,300,23,45,5.21,3.54,2.32,0.9,NA,2,4,NA,313
"110676",6589,2026-05-31,1,301,22.5,44.1,5.23,3.54,2.62,0.9,NA,2,7,NA,287
"110677",6589,2026-06-01,1,302,23,45.1,5.14,3.52,2.68,0.9,NA,3,8,NA,341
"110678",6589,2026-06-02,1,303,22.8,44.6,5.08,3.52,2.67,0.9,NA,2,4,NA,336
"110679",6589,2026-06-03,1,304,23,45.1,5.06,3.49,2.66,0.9,NA,2,10,NA,318
"110680",6589,2026-06-04,1,305,23.2,45.4,5.12,3.45,2.65,0.9,NA,3,4,NA,326
"110681",6589,2026-06-05,1,306,22.4,NA,5.15,3.47,2.64,0.9,NA,2,19,NA,304
"110682",6589,2026-06-06,1,307,21.8,NA,5.15,3.47,2.62,0.9,NA,2,10,NA,319
"110683",6589,2026-06-07,1,308,22.4,NA,5.12,3.46,2.6,0.9,NA,2,16,NA,320
"110684",6589,2026-06-08,1,309,22.9,NA,5.14,3.45,2.59,0.9,NA,3,12,NA,382
"110685",6589,2026-06-09,1,310,22.6,NA,5.11,3.47,2.58,0.9,NA,2,5,NA,320
"110686",6589,2026-06-10,1,311,22,NA,5.07,3.49,2.56,0.9,NA,2,5,NA,298
"110687",6589,2026-06-11,1,312,22.5,NA,5.18,3.47,2.55,0.9,NA,2,10,NA,323
"110688",6589,2026-06-12,1,313,22.8,NA,5.21,3.46,2.55,0.9,NA,3,6,NA,271
"110689",6589,2026-06-13,1,314,22.8,NA,5.12,3.47,2.56,0.9,NA,2,9,NA,312
"110690",6589,2026-06-14,1,315,22.4,NA,5.11,3.51,2.56,0.9,NA,2,14,NA,337
"110691",6589,2026-06-15,1,316,22.7,NA,5.09,3.51,2.54,0.9,NA,2,15,NA,329
"110692",6589,2026-06-16,1,317,22.7,NA,5.15,3.49,2.55,0.9,NA,3,14,NA,320
"110693",6589,2026-06-17,1,318,21.9,NA,5.14,3.49,2.55,0.9,NA,2,6,NA,281
"110694",6589,2026-06-18,1,319,23.1,NA,5.21,3.47,2.53,0.9,NA,2,7,NA,285
"110695",6589,2026-06-19,1,320,22.5,NA,5.13,3.48,2.6,0.9,NA,2,13,NA,239
"110696",6589,2026-06-20,1,321,21.4,NA,5.07,3.51,2.54,0.9,NA,2,5,NA,253
"110697",6589,2026-06-21,1,322,21.8,NA,5.11,3.49,2.53,0.9,NA,3,7,NA,291
"110698",6589,2026-06-22,1,323,21.6,NA,5.15,3.47,2.52,0.9,NA,2,8,NA,245
"110699",6589,2026-06-23,1,324,21.5,NA,5.17,3.45,2.51,0.9,NA,2,5,NA,261
"110700",6589,2026-06-24,1,325,21.9,NA,5.29,3.39,2.51,0.9,NA,2,13,NA,272
"110701",6589,2026-06-25,1,326,22,NA,5.29,3.41,2.51,0.9,NA,2,8,NA,333
"110702",6589,2026-06-26,1,327,21.9,NA,5.18,3.49,2.49,0.9,NA,3,9,NA,227
"110703",6589,2026-06-27,1,328,22.1,NA,5.18,3.52,2.49,0.9,NA,2,9,NA,262
"110704",6589,2026-06-28,1,329,22.2,NA,5.14,3.54,2.48,0.9,NA,2,7,NA,251
"110705",6589,2026-06-29,1,330,22.1,NA,5.11,3.55,2.49,0.9,NA,2,8,NA,274
"110706",6589,2026-06-30,1,331,21.2,NA,5.21,3.55,2.48,0.9,NA,3,2,NA,291
"110707",6589,2026-07-01,1,332,21.4,NA,5.29,3.54,2.46,0.9,NA,2,8,NA,258
"110708",6589,2026-07-02,1,333,21.3,NA,5.28,3.52,2.46,0.9,NA,2,6,NA,317
"110709",6589,2026-07-03,1,334,21.5,NA,5.28,3.49,2.45,0.9,NA,2,8,NA,385
"110710",6589,2026-07-04,1,335,20.8,NA,5.23,3.47,2.1,0.84,NA,3,8,NA,276
"110711",6589,2026-07-05,1,336,20.9,NA,5.33,3.47,1.75,0.79,NA,2,9,NA,253
"110712",6589,2026-07-06,1,337,20.5,NA,5.35,3.46,1.4,0.73,NA,2,11,NA,298
"110713",6589,2026-07-07,1,338,18.8,NA,5.34,3.45,1.05,0.67,NA,2,7,NA,246
"110714",6589,2026-07-08,1,339,18.8,NA,5.28,3.41,0.7,0.61,NA,2,8,NA,287
"110715",6589,2026-07-09,1,340,18.9,NA,5.41,3.38,0.35,0.56,NA,3,9,NA,303
"110716",6589,2026-07-10,1,341,18.4,NA,5.53,3.4,0,0.5,NA,2,7,NA,283
"110717",6589,2026-07-11,1,342,17.2,NA,5.53,3.43,0,0.43,NA,2,4,NA,285
"110718",6589,2026-07-12,1,343,18.2,NA,5.59,3.41,0,0.36,NA,2,7,NA,282
"110719",6589,2026-07-13,1,344,17.1,NA,5.58,3.43,0,0.29,NA,2,1,NA,283
"110720",6589,2026-07-14,1,345,17.8,NA,5.71,3.45,0,0.21,NA,2,2,NA,316
"110721",6589,2026-07-15,1,346,16.9,NA,5.75,3.46,0,0.14,NA,2,2,NA,332
"110722",6589,2026-07-16,1,347,17.4,NA,5.63,3.44,0,0.07,NA,2,2,NA,306
"110723",6589,2026-07-17,1,348,16.4,NA,5.71,3.47,0,0,NA,2,5,NA,390
"110724",6589,2026-07-18,1,349,16.9,NA,5.81,3.47,0,0,NA,2,2,NA,294
"110725",6589,2026-07-19,1,350,17,NA,5.85,3.46,0,0,NA,2,3,NA,322
"110726",6589,2026-07-20,1,351,16.6,NA,5.81,3.45,0,0,NA,2,1,NA,234
"110727",6589,2026-07-21,1,352,15.4,NA,5.85,3.47,0,0,NA,1,0,NA,333
"110728",6589,2026-07-22,1,353,7.1,NA,5.94,3.54,0,0,NA,1,1,NA,361
"110729",6589,2026-07-23,1,354,7.8,NA,6.14,3.59,0,0,NA,1,0,NA,333
"110730",6589,2026-07-24,1,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281
"110731",6589,2026-07-25,1,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465
"110732",6589,2026-07-26,1,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438
"110733",6589,2026-07-27,1,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448
"110734",6589,2026-07-28,1,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430
"110735",6589,2026-07-29,1,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419
"110736",6589,2026-07-30,1,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382
"110737",6589,2026-07-31,1,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385
"110738",6589,2026-08-01,1,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435
"110739",6589,2026-08-02,1,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365
"110740",6589,2026-08-03,1,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430
"110741",6589,2026-08-04,1,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343
"110742",6589,2026-08-05,1,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374
"110743",6589,2026-08-06,1,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378
"110744",6589,2026-08-07,1,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419
"110745",6589,2026-08-08,1,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397
"110746",6589,2026-08-09,1,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422
"110747",6589,2026-08-10,1,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413
"110748",6589,2026-08-11,1,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423
"110749",6589,2026-08-12,1,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406
"110750",6589,2026-08-13,1,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527
"110751",6589,2026-08-14,1,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416
"110752",6589,2026-08-15,1,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410
"110753",6589,2026-08-16,1,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453
"110754",6589,2026-08-17,1,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450
"110755",6589,2026-08-18,1,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391
"110756",6589,2026-08-19,1,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416
"110757",6589,2026-08-20,1,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409
"110758",6589,2026-08-21,1,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452
"110759",6589,2026-08-22,1,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399
"110760",6589,2026-08-23,1,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407
"110761",6589,2026-08-24,1,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425
"110762",6589,2026-08-25,1,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424
"110763",6589,2026-08-26,1,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404
"110764",6589,2026-08-27,1,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480
"110765",6589,2026-08-28,1,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408
"110766",6589,2026-08-29,1,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477
"110767",6589,2026-08-30,1,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378
"110768",6589,2026-08-31,1,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356
"110769",6589,2026-09-01,2,0,8.3,NA,6.42,5.32,1.5,0.5,NA,2,20,NA,434
"110770",6589,2026-09-02,2,1,17,NA,5.61,5,1.67,0.5,NA,3,42,NA,306
"110771",6589,2026-09-03,2,2,23,NA,5.1,4.64,1.83,0.5,NA,2,42,NA,307
"110772",6589,2026-09-04,2,3,25.4,NA,5.42,4.33,2,0.5,NA,2,18,NA,151
"110773",6589,2026-09-05,2,4,25.6,NA,5.9,4.09,2.17,0.5,NA,2,7,NA,224
"110774",6589,2026-09-06,2,5,26.4,33,5.93,3.93,2.33,0.5,NA,2,13,NA,149
"110775",6589,2026-09-07,2,6,26.5,33.2,5.75,3.74,2.5,0.5,NA,3,2,NA,190
"110776",6589,2026-09-08,2,7,27,33.8,5.7,3.68,2.67,0.5,NA,1,8,NA,169
"110777",6591,2025-11-12,1,198,28.5,55.3,4.32,3.59,2.11,0.4,NA,3,2,NA,456
"110778",6591,2025-11-13,1,199,28.8,55.8,4.34,3.6,2.09,0.4,NA,2,0,NA,415
"110779",6591,2025-11-14,1,200,29.9,58.1,4.24,3.59,2.09,0.4,NA,3,1,NA,379
"110780",6591,2025-11-15,1,201,28.5,56.5,4.19,3.59,2.16,0.4,NA,2,0,NA,344
"110781",6591,2025-11-16,1,202,28.2,55.8,4.25,3.62,2.09,0.4,NA,2,0,NA,448
"110782",6591,2025-11-17,1,203,30.4,60.2,4.36,3.58,2.08,0.4,NA,3,1,NA,428
"110783",6591,2025-11-18,1,204,29.8,59,4.28,3.6,2.19,0.4,NA,3,1,NA,494
"110784",6591,2025-11-19,1,205,29.5,58.4,4.31,3.65,2.15,0.4,NA,2,0,NA,426
"110785",6591,2025-11-20,1,206,30.3,60,4.45,3.68,2.13,0.4,NA,3,0,NA,425
"110786",6591,2025-11-21,1,207,29.1,57.6,4.47,3.67,2.19,0.4,NA,2,0,NA,420
"110787",6591,2025-11-22,1,208,29.8,59,4.55,3.68,2.13,0.4,NA,3,1,NA,429
"110788",6591,2025-11-23,1,209,29.7,58.9,4.57,3.66,2.15,0.4,NA,3,4,NA,502
"110789",6591,2025-11-24,1,210,28.9,57.3,4.5,3.66,2.15,0.4,NA,2,0,NA,470
